project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_RTC,fields.issuetype.name_<lambda>_Outage,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_SVN->GIT Mirroring,fields.issuetype.name_<lambda>_Umbrella,fields.issuetype.name_<lambda>_Wish,fields.issuetype.name_<lambda>_Planned Work,fields.issuetype.name_<lambda>_New JIRA Project,fields.issuetype.name_<lambda>_New Git Repo,fields.issuetype.name_<lambda>_New Confluence Wiki,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Temp,fields.issuetype.name_<lambda>_New TLP,fields.issuetype.name_<lambda>_New TLP - Common Tasks,fields.issuetype.name_<lambda>_Project,fields.issuetype.name_<lambda>_Dependency,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Test,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Comment,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pending Review,fields.issuetype.name_<lambda>_Blogs - Access to Existing Blog,fields.issuetype.name_<lambda>_Dependency upgrade,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_GitBox Request,fields.issuetype.name_<lambda>_Blogs - New Blog User Account Request,fields.issuetype.name_<lambda>_Github Integration,fields.issuetype.name_<lambda>_New Bugzilla Project,fields.issuetype.name_<lambda>_Proposal,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Brainstorming,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Blog - New Blog Request,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_SVN->GIT Migration,fields.issuetype.name_<lambda>_Suitable Name Search,fields.issuetype.name_<lambda>_Request,fields.issuetype.name_<lambda>_TCK Challenge,fields.priority.name_<lambda>_Missing,fields.priority.name_<lambda>_Normal,fields.priority.name_<lambda>_P3,fields.priority.name_<lambda>_P0,fields.priority.name_<lambda>_P4,fields.priority.name_<lambda>_Low,fields.priority.name_<lambda>_P1,fields.priority.name_<lambda>_Critical,fields.priority.name_<lambda>_P2,fields.priority.name_<lambda>_Urgent,fields.priority.name_<lambda>_Major,fields.priority.name_<lambda>_Trivial,fields.priority.name_<lambda>_Blocker,fields.priority.name_<lambda>_Minor,fields.priority.name_<lambda>_High,fields.priority.name_<lambda>_Not a Priority,fields.status.name_<lambda>_Accepted,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Done,fields.status.name_<lambda>_Closed,fields.status.name_<lambda>_Open,fields.status.name_<lambda>_Patch Available,fields.status.name_<lambda>_Waiting for Infra,fields.status.name_<lambda>_Resolved,fields.status.name_<lambda>_To Do,fields.status.name_<lambda>_Reopened,created_month_<lambda>_1.0,created_month_<lambda>_2.0,created_month_<lambda>_3.0,created_month_<lambda>_4.0,created_month_<lambda>_5.0,created_month_<lambda>_6.0,created_month_<lambda>_7.0,created_month_<lambda>_8.0,created_month_<lambda>_9.0,created_month_<lambda>_10.0,created_month_<lambda>_11.0
12318320.0,ORC,848,115,117,0.0,0.0,set(),0,0.0,0,0.0,2013-03-25 17:14:48,2022-01-05 05:36:10,1378.723806014151,88.19388888888889,0.0125,56380.948333333334,4515.055101379643,1169157.7875,0,0,33,141,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,27,0,355,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,648,23,22,136,0,0,0,0,0,702,0,0,0,146,0,0,75,41,61,64,66,71,95,125,62,80,49
12318322.0,Apache Taverna,189,21,22,0.0,0.0,set(),0,0.0,0,0.0,2008-04-14 10:01:38,2019-01-17 23:07:20,7168.785371840094,1466.5413888888888,0.0016666666666666668,71246.3725,12981.554574531201,1354900.4352777777,0,0,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,132,3,16,28,0,0,0,0,189,0,0,0,0,0,0,0,14,43,24,10,23,38,21,9,1,4,2
12318420.0,Geode,8052,216,216,0.0,0.0,set(),0,0.0,0,0.0,2015-05-05 23:33:07,2021-12-19 22:22:53,2512.1502527322405,342.42347222222224,0.0,47715.817777777775,5282.903663208128,20227833.835,0,0,382,873,0,0,114,0,0,0,0,0,0,0,0,0,0,0,300,302,0,4350,0,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7522,86,16,399,0,0,0,0,0,6679,1,0,0,1348,0,24,762,659,727,675,668,597,703,687,620,834,575
12318521.0,Atlas,3674,346,347,0.0,0.0,set(),0,0.0,0,0.0,2015-05-22 00:51:17,2021-12-16 07:32:32,3693.14405870078,191.5509722222222,0.01,45558.573333333334,9427.129635742105,13568611.271666666,0,0,195,293,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,149,0,2241,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,2975,45,143,295,0,0,0,0,0,118,0,0,0,3556,0,0,274,299,344,377,360,321,318,308,259,302,286
12318620.0,Apache Trafodion (Retired),2528,75,110,0.0,0.0,set(),0,0.0,0,0.0,2015-06-20 02:57:06,2020-03-20 20:15:55,1789.7813343881855,945.7873611111111,0.03166666666666667,27386.91083333333,3067.639559268912,4524567.213333333,0,0,13,214,0,5,14,0,0,0,0,91,0,0,0,0,0,0,1,112,0,1846,0,0,2,0,228,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,1383,8,203,268,0,0,0,0,0,2434,0,0,0,94,0,0,132,99,118,84,83,98,1364,112,84,129,110
12318824.0,Apache Apex Malhar,1697,58,74,0.0,0.0,set(),0,0.0,0,0.0,2014-01-13 20:26:11,2018-08-14 09:32:41,1102.52702301447,50.87416666666667,0.0,20850.174444444445,2950.6956217558372,1870988.3580555555,0,0,755,82,0,0,0,0,0,0,0,22,0,0,0,0,0,1,2,211,0,418,0,0,2,0,182,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,542,0,0,0,0,0,0,21,0,0,1003,8,16,107,0,0,0,0,0,1692,0,0,0,5,0,0,666,108,141,101,90,50,92,121,103,97,73
12318826.0,Apache HAWQ,1516,103,103,0.0,0.0,set(),0,0.0,0,0.0,2015-09-19 02:33:03,2022-01-03 09:07:02,1705.8145576810318,647.9194444444445,0.006111111111111111,27242.640833333335,2220.5850916042946,2586014.8694444443,0,0,89,249,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,74,0,778,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1381,5,17,94,0,0,0,0,0,1016,0,0,0,500,0,0,115,157,213,120,87,116,100,100,63,141,141
12318828.0,Subversion,3737,71,124,0.0,0.0,set(),0,0.0,0,0.0,2001-03-19 18:15:38,2021-05-16 14:55:12,17630.54303340469,13638.252777777778,0.013333333333333334,151726.1261111111,18362.24392224544,65885339.31583333,0,0,218,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,169,0,2807,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,2712,137,247,207,0,0,0,0,0,3688,0,0,0,49,0,0,300,293,303,290,316,295,365,359,282,332,315
12318920.0,Yetus,898,69,69,0.0,0.0,set(),0,0.0,0,0.0,2008-09-24 04:32:11,2021-12-24 03:18:37,3861.0856090695374,283.3815277777778,0.01638888888888889,86842.31222222222,8906.65248447532,3467254.8769444446,0,0,68,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,99,0,419,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,573,51,106,113,0,0,0,0,0,4,0,0,0,894,0,0,73,61,85,70,49,25,43,64,74,156,120
12318923.0,Apache MADlib,479,52,66,0.0,0.0,set(),0,0.0,0,0.0,2011-10-14 18:11:43,2022-01-05 02:39:43,6052.349697865925,982.6038888888888,0.011666666666666667,61760.09638888889,13004.249092585735,2899075.505277778,0,0,49,2,0,0,1,0,0,0,0,6,0,0,0,0,0,3,3,104,0,181,0,0,0,0,116,0,0,0,0,0,0,0,6,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,307,3,1,163,0,0,0,0,0,467,0,0,0,12,0,0,38,49,58,42,58,30,37,31,23,26,54
12319222.0,Eagle (Retired),819,51,51,0.0,0.0,set(),0,0.0,0,0.0,2015-11-03 02:26:59,2019-10-04 02:48:36,1543.962333469,263.88166666666666,0.009166666666666667,22776.413333333334,3182.5253299159813,1264505.151111111,0,0,54,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,96,0,310,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,660,19,9,104,0,0,0,0,0,369,0,0,0,450,0,0,48,62,61,72,37,43,43,91,53,112,135
12319323.0,Metron (Retired),1661,88,87,0.0,0.0,set(),0,0.0,0,0.0,2015-12-13 19:00:14,2020-09-15 22:59:49,1451.3868034651146,599.5888888888888,0.0,30959.07361111111,2665.86993139999,2410753.4805555553,0,0,81,239,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,98,0,719,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1398,46,15,186,0,0,0,0,1656,0,0,0,0,0,5,0,102,130,131,152,166,130,166,150,160,143,138
12319420.0,Apache Fineract,876,121,121,0.0,0.0,set(),0,0.0,0,0.0,2015-12-24 07:15:03,2022-01-02 20:01:19,4097.95758529934,935.94625,0.0033333333333333335,41882.48611111111,7014.013273055562,3589810.844722222,0,0,18,71,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,42,0,502,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,575,13,87,123,0,0,0,0,0,450,0,0,0,426,0,0,68,50,89,70,122,89,51,78,25,87,51
12319522.0,SystemDS,2378,83,90,0.0,0.0,set(),0,0.0,0,0.0,2015-08-05 06:10:11,2021-12-31 13:27:32,3909.130483716475,218.44972222222222,0.003611111111111111,51969.910833333335,9804.001413430753,9295912.290277777,0,0,507,558,0,4,7,0,0,0,0,18,1,1,0,2,2,5,20,167,0,694,0,0,2,5,333,0,1,0,0,1,0,1,38,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1975,15,46,295,0,0,0,0,0,1883,0,0,0,495,0,0,182,222,218,210,194,232,199,277,235,178,144
12319523.0,Kudu,2390,192,216,0.0,0.0,set(),0,0.0,0,0.0,2013-08-27 18:28:07,2021-12-24 00:06:08,5586.805218154347,1173.0411111111111,0.0025,68171.43472222223,9272.34856231412,13352464.47138889,0,0,108,178,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,100,0,1436,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,1569,40,201,222,0,0,0,2,0,61,0,0,0,2327,0,0,139,194,268,198,227,194,192,273,269,178,133
12319525.0,Apache Arrow,12866,1325,1325,0.0,0.0,set(),0,0.0,0,0.0,2016-02-16 22:43:14,2022-01-04 16:10:22,1696.6891533671865,141.08944444444444,0.0030555555555555557,39777.77916666667,4225.228290113998,21829602.64722222,0,0,666,583,0,0,145,0,0,0,0,0,0,0,0,0,0,0,94,1456,0,4463,0,0,0,0,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,9803,323,359,2143,0,0,0,0,0,2097,0,0,0,10769,0,0,985,1014,1256,1154,980,1015,1017,1118,1183,1184,1048
12319527.0,Beam,9189,888,888,0.0,0.0,set(),0,0.0,0,0.0,2016-02-02 15:34:07,2022-01-04 19:15:10,3362.299036922165,769.1694444444445,0.004166666666666667,45166.120833333334,6091.654127591854,30896165.850277778,0,0,386,1431,0,0,45,0,0,0,0,0,0,0,0,0,0,0,205,779,0,3998,0,0,0,0,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2161,268,226,0,608,0,5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9189,0,0,627,705,819,857,905,712,783,701,706,842,820
12319620.0,Guacamole,1198,645,645,0.0,0.0,set(),0,0.0,0,0.0,2016-03-29 03:34:39,2022-01-05 15:39:14,2484.7858697365978,80.98805555555555,0.0044444444444444444,43830.921944444446,5696.300651609044,2976773.4719444443,0,0,43,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,6,96,0,703,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,431,106,79,525,0,0,0,0,0,515,0,0,0,683,0,0,138,119,98,117,110,106,101,85,94,73,82
12320023.0,Apache Airflow,5319,1524,1525,0.0,0.0,set(),0,0.0,0,0.0,2016-04-15 04:07:26,2020-04-01 19:34:38,3377.6562390069143,284.1588888888889,0.0038888888888888888,35305.976111111115,6827.553604532883,17965753.535277776,0,0,140,319,0,0,86,0,0,0,0,0,0,0,0,0,0,0,48,430,0,2317,0,0,0,0,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,2995,418,129,1601,0,0,0,0,0,1249,0,0,0,4070,0,0,492,463,459,342,487,404,402,483,397,452,475
12320120.0,aardvark,57,56,56,0.0,0.0,set(),0,0.0,0,0.0,2018-07-10 15:07:16,2021-12-23 09:21:09,58.33640838206627,0.051666666666666666,0.005277777777777778,2172.476111111111,303.29919819116117,3325.1752777777774,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,31,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,4,1,13,0,0,0,0,0,47,0,0,0,10,0,0,7,4,3,7,4,5,4,3,5,7,2
12320220.0,CarbonData,3255,209,209,0.0,0.0,set(),0,0.0,0,0.0,2016-06-20 00:43:17,2021-12-22 09:58:49,769.2051717869944,192.53694444444446,0.011111111111111112,26900.164166666666,1823.0545525353407,2503762.8341666665,0,0,57,385,0,0,8,0,0,0,0,0,0,0,0,0,0,0,50,158,0,1891,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1914,133,22,1153,0,0,0,0,0,462,0,0,0,2793,0,0,315,168,206,283,271,290,320,235,275,229,350
12320634.0,NetBeans,2804,1043,1043,0.0,0.0,set(),0,0.0,0,0.0,2016-11-03 12:49:12,2021-12-30 16:31:47,3711.010068057537,935.0904166666667,0.004166666666666667,30831.01388888889,5621.365362883205,10405672.230833333,0,0,106,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,62,0,2076,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,1823,72,147,525,0,0,0,0,0,2577,0,0,0,227,0,0,256,174,229,266,239,209,212,174,215,265,324
12320820.0,Ratis,1180,85,88,0.0,0.0,set(),0,0.0,0,0.0,2017-02-01 13:50:56,2021-12-30 02:35:59,828.5099176082863,131.02666666666664,0.013055555555555556,23101.307777777776,2175.6697834420734,977641.7027777778,0,0,50,354,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,37,0,451,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,973,18,46,116,0,0,0,0,0,5,0,0,0,1175,0,0,58,68,82,124,92,54,68,80,82,120,192
12321020.0,Apache Gobblin,1056,66,69,0.0,0.0,set(),0,0.0,0,0.0,2017-03-12 05:06:40,2021-11-11 17:15:58,1300.9054500736531,131.62541666666667,0.005833333333333334,25346.366944444446,2670.56646037966,1373756.1552777777,0,0,199,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,50,0,323,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,964,16,2,59,0,0,0,0,0,96,0,0,0,960,0,0,91,63,91,88,87,68,104,119,94,106,85
12321021.0,IMPALA,8869,282,640,0.0,0.0,set(),0,0.0,0,0.0,2012-10-30 17:45:03,2021-12-17 08:19:31,4746.156090659099,692.6927777777778,0.0016666666666666668,66929.22388888888,9343.36204457615,42093658.36805555,0,0,414,951,0,0,1,0,0,0,0,36,0,0,0,2,0,16,52,365,0,5364,0,0,1,0,1647,0,0,0,0,0,0,0,16,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1409,0,0,4511,62,1495,1392,0,0,0,0,0,620,0,0,0,8249,0,0,623,800,866,832,757,763,655,719,771,842,681
12321520.0,Apache NiFi MiNiFi C++,1269,48,48,0.0,0.0,set(),0,0.0,0,0.0,2016-03-30 15:37:02,2021-12-15 12:37:14,1944.2999608177915,478.20194444444445,0.003611111111111111,26150.373333333333,3645.395158144203,2467316.6502777776,0,0,82,45,0,0,8,0,0,0,0,22,0,0,0,0,0,1,10,110,0,491,0,0,0,0,488,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,785,62,95,299,0,0,0,0,0,65,0,0,0,1204,0,0,102,127,104,95,142,97,101,106,98,114,102
12321622.0,Daffodil,2176,24,34,0.0,0.0,set(),0,0.0,0,0.0,2010-11-17 16:18:33,2021-12-16 19:20:39,8096.17230200674,1057.560972222222,0.002777777777777778,73728.70527777777,14571.621893060377,17617270.929166667,0,0,175,103,0,0,16,0,0,0,0,1,0,0,0,0,0,2,3,265,2,1256,0,0,0,17,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1673,8,101,320,0,0,0,0,0,2176,0,0,0,0,0,0,133,159,245,236,179,227,171,158,137,222,160
12321623.0,Apache MXNet,312,53,54,0.0,0.0,set(),0,0.0,0,0.0,2017-11-02 15:55:20,2021-01-02 18:31:44,1009.058519408832,576.5066666666667,0.004166666666666667,7298.5408333333335,1161.9867802415615,314826.2580555556,0,0,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,89,0,0,0,0,96,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,249,6,3,41,0,0,0,0,312,0,0,0,0,0,0,0,12,7,76,30,32,30,35,32,25,20,6
12321626.0,Apache ServiceComb,2000,95,95,0.0,0.0,set(),0,0.0,0,0.0,2017-12-18 01:48:14,2021-11-23 06:31:22,1099.9450354166665,147.3963888888889,0.002777777777777778,27915.50361111111,2963.0697063766493,2199890.0708333333,0,0,261,407,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,198,0,451,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1788,15,5,180,0,0,0,0,0,425,0,0,0,1575,0,0,230,119,232,153,179,164,167,172,103,106,133
12321922.0,Apache Ozone,4813,140,152,0.0,0.0,set(),0,0.0,0,0.0,2017-04-20 18:44:44,2022-01-04 08:02:32,1017.172461447007,203.0925,0.009166666666666667,23826.383333333335,2290.0912311517036,4895651.056944445,0,0,207,1481,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39,84,0,1907,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,3826,90,316,413,0,0,0,0,0,18,0,0,0,4795,0,0,302,347,418,364,390,403,425,406,459,502,476
12322420.0,Apache DataLab,1610,16,16,0.0,0.0,set(),0,0.0,0,0.0,2018-11-05 17:42:37,2021-07-14 09:27:41,1325.9158412698414,285.7290277777778,0.0019444444444444444,24529.130555555555,2989.5311407493878,2134724.5044444446,0,0,830,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,635,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1027,64,25,432,0,0,0,0,0,1573,0,0,0,37,0,0,151,144,127,107,99,108,163,113,134,84,138
12322720.0,Apache IoTDB,1690,120,120,0.0,0.0,set(),0,0.0,0,0.0,2019-01-14 07:42:14,2022-01-05 03:25:31,860.4009271860617,173.09333333333333,0.0030555555555555557,14911.2,1636.6208804050757,1454077.5669444443,0,0,96,97,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,205,0,741,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1448,22,6,184,0,0,0,0,0,1540,0,0,0,150,0,0,99,112,149,124,124,89,134,92,220,151,197
12322822.0,Apache Hudi,1786,169,169,0.0,0.0,set(),0,0.0,0,0.0,2019-03-04 20:26:45,2022-01-05 03:15:31,1813.2252987744182,601.6831944444444,0.004166666666666667,22731.240833333333,2990.6742671215998,3238420.383611111,0,0,225,398,0,0,11,0,0,0,0,0,0,0,0,0,0,0,34,91,0,454,0,0,0,0,564,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1318,20,198,208,0,0,0,0,0,1015,0,0,0,771,0,0,134,78,199,173,174,184,175,170,132,116,101
12322824.0,Apache Submarine,1031,70,70,0.0,0.0,set(),0,0.0,0,0.0,2018-04-09 21:37:09,2022-01-02 18:28:31,1488.0713597909257,170.0825,0.020833333333333332,26383.910277777777,3745.3954532707394,1534201.5719444444,0,0,52,387,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,122,0,211,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,841,43,12,109,0,0,0,0,0,8,0,0,0,1023,0,0,64,65,82,66,81,75,110,122,120,101,81
12323620.0,Apache YuniKorn,801,36,36,0.0,0.0,set(),0,0.0,0,0.0,2020-02-11 23:51:44,2021-12-27 05:27:27,944.6616895547232,205.28944444444446,0.013888888888888888,16095.8025,1966.4784654045359,756674.0133333333,0,0,64,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,217,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,607,15,56,73,0,0,0,0,0,62,0,0,0,739,0,0,31,18,116,75,78,91,96,97,66,75,24
12324323.0,Apache Hop,1698,63,63,0.0,0.0,set(),0,0.0,0,0.0,2020-09-28 13:43:54,2021-12-30 12:29:05,517.7474092069101,29.13361111111111,0.0175,10664.654444444444,1340.157803336815,879135.1008333333,0,0,306,109,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,711,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2,0,1,79,0,25,2,2,1008,36,82,233,55,1,0,0,0,588,0,0,0,1110,0,0,97,85,124,91,61,82,89,64,79,665,115
